argmat-clpb,EE-CO,A/4/scc_9183_50_5_4.apx,,,3.01,0
argmat-clpb,EE-CO,A/4/sembuster_1500.apx,,,1800.84,0
argmat-clpb,EE-CO,A/4/sembuster_1800.apx,,,1801.45,0
argmat-clpb,EE-CO,A/4/sembuster_2400.apx,,,1801.34,0
argmat-clpb,EE-CO,A/4/sembuster_3000.apx,,,1801.27,0
argmat-clpb,EE-CO,A/4/sembuster_4200.apx,,,1800.58,0
argmat-clpb,EE-CO,A/4/sembuster_4800.apx,,,1801.03,0
argmat-clpb,EE-CO,A/4/sembuster_5400.apx,,,1799.96,0
argmat-clpb,EE-CO,A/4/sembuster_6000.apx,,,1800.88,0
argmat-clpb,EE-CO,A/4/sembuster_7500.apx,,,5.95,0
argmat-clpb,EE-CO,A/4/spacecoast_fl_2015-12-02.gml.50.apx,,,1801.34,0
argmat-clpb,EE-CO,A/4/stb_480_171.apx,,,1801.29,0
argmat-clpb,EE-CO,A/4/stb_559_238.apx,,,1801.57,0
argmat-clpb,EE-CO,A/4/stb_634_218.apx,,,1801.30,0
argmat-clpb,EE-CO,A/4/stb_639_212.apx,,,1801.26,0
argmat-clpb,EE-CO,A/4/stb_657_104.apx,,,1801.46,0
argmat-clpb,EE-CO,A/4/stb_673_456.apx,,,1801.30,0
argmat-clpb,EE-CO,A/4/stb_724_345.apx,,,1800.90,0
argmat-clpb,EE-CO,A/4/stb_754_180.apx,,,1801.37,0
argmat-clpb,EE-CO,A/4/villavesas_20150331_1146.gml.50.apx,,,1801.46,0
argmat-clpb,EE-CO,A/4/afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,,,0.01,0
argmat-clpb,EE-CO,A/4/scc_9446_70_5_2.apx,,,3.00,0
argmat-clpb,EE-CO,A/4/stb_697_110.apx,,,0.00,0
argmat-clpb,EE-CO,A/5/BA_100_80_4.apx,,,1801.39,0
argmat-clpb,EE-CO,A/5/BA_100_90_2.apx,,,1801.40,0
argmat-clpb,EE-CO,A/5/BA_120_40_4.apx,,,1801.40,0
argmat-clpb,EE-CO,A/5/BA_120_80_3.apx,,,1801.50,0
argmat-clpb,EE-CO,A/5/BA_140_70_4.apx,,,1800.77,0
argmat-clpb,EE-CO,A/5/BA_160_70_2.apx,,,1800.63,0
argmat-clpb,EE-CO,A/5/BA_160_80_2.apx,,,1801.05,0
argmat-clpb,EE-CO,A/5/BA_180_80_3.apx,,,1801.34,0
argmat-clpb,EE-CO,A/5/BA_180_90_5.apx,,,1796.59,0
argmat-clpb,EE-CO,A/5/BA_80_80_2.apx,,,1800.56,0
argmat-clpb,EE-CO,A/5/ER_300_20_10.apx,,,1801.34,0
argmat-clpb,EE-CO,A/5/ER_300_20_5.apx,,,1801.28,0
argmat-clpb,EE-CO,A/5/ER_300_30_10.apx,,,1800.93,0
argmat-clpb,EE-CO,A/5/ER_400_40_10.apx,,,0.00,0
argmat-clpb,EE-CO,A/5/ER_500_10_4.apx,,,1801.26,0
argmat-clpb,EE-CO,A/5/ER_500_30_3.apx,,,1801.00,0
argmat-clpb,EE-CO,A/5/ER_500_40_2.apx,,,1801.35,0
argmat-clpb,EE-CO,A/5/ER_500_60_10.apx,,,1801.40,0
argmat-clpb,EE-CO,A/5/WS_300_24_90_10.apx,,,1800.23,0
argmat-clpb,EE-CO,A/5/WS_300_32_90_10.apx,,,0.00,0
